Id,Name,2026-08-01 19:46:41,2026-08-02 07:05:35,2026-08-02 19:47:21,2026-08-03 07:02:14,2026-08-03 21:33:39,2026-08-04 07:14:58,2026-08-04 20:32:22,2026-08-05 07:20:16,2026-08-05 20:27:47,2026-08-06 07:18:20,2026-08-06 20:30:52,2026-08-07 10:04:03,2026-08-07 19:07:34,2026-08-08 06:47:49,2026-08-08 18:46:21,2026-08-09 06:38:32,2026-08-09 18:48:34
16740590,AMD 라이젠3-3세대 4100 (르누아르-X),"멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000","멀티팩 정품_81,000"
70254251,AMD 라이젠3-4세대 5300G (세잔),"멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670","멀티팩 정품_178,670"
11876443,AMD 라이젠5 PRO 4650G (르누아르),"_멀티팩 정품_220,000|_해외구매_336,690","_멀티팩 정품_220,000|_해외구매_336,690","_멀티팩 정품_220,000|_해외구매_333,470","_멀티팩 정품_220,000|_해외구매_333,470","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110","_멀티팩 정품_220,000|_해외구매_333,110"
29658575,AMD 라이젠5 PRO 7645 (라파엘),"멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470","멀티팩 정품_349,470"
122621789,AMD 라이젠5 PRO 8500G (피닉스),"멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590","멀티팩 정품_240,590"
106222460,AMD 라이젠5 PRO 8600G (피닉스),"멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310","멀티팩 정품_309,310"
5401751,AMD 라이젠5-1세대 1400 (서밋 릿지),"_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760","_해외구매_28,900|_중고_21,760"
5401735,AMD 라이젠5-1세대 1500X (서밋 릿지),"_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,410","_해외구매_38,500|_중고_23,910","_해외구매_38,500|_중고_23,910","_해외구매_38,500|_중고_23,910","_해외구매_38,500|_중고_23,910","_해외구매_38,500|_중고_23,910","_해외구매_38,500|_중고_23,910","_해외구매_38,500|_중고_23,910"
13822442,AMD 라이젠5-1세대 1600 (서밋 릿지),0,0,"중고_34,500","중고_34,500","중고_34,500","중고_34,500","중고_34,500","중고_34,500","중고_34,500","중고_35,250","중고_36,000","중고_36,000","중고_36,000","중고_36,000","중고_36,000","중고_36,000","중고_36,000"
6333162,AMD 라이젠5-2세대 2600 (피나클 릿지),"해외구매_58,050","해외구매_58,050","해외구매_58,050","해외구매_58,050","해외구매_58,050","해외구매_58,050","해외구매_58,050","해외구매_58,050","해외구매_62,170","해외구매_62,170","해외구매_62,170","해외구매_62,170","해외구매_62,170","해외구매_62,170","해외구매_62,170","해외구매_62,170","해외구매_62,170"
11026104,AMD 라이젠5-2세대 2600X (피나클 릿지),"_해외구매_68,740|_중고_106,030","_해외구매_68,730|_중고_106,030","_해외구매_68,730|_중고_106,030","_해외구매_68,730|_중고_106,030","_해외구매_68,730|_중고_106,030","_해외구매_68,730|_중고_106,030","_해외구매_68,730|_중고_106,030","_해외구매_69,550|_중고_106,030","_해외구매_74,520|_중고_106,030","_해외구매_74,520|_중고_106,030","_해외구매_74,520|_중고_108,240","_해외구매_74,520|_중고_108,240","_해외구매_74,520|_중고_108,240","_해외구매_74,520|_중고_108,240","_해외구매_74,520|_중고_108,240","_해외구매_74,520|_중고_108,240","_해외구매_74,520|_중고_108,240"
10176534,AMD 라이젠5-2세대 3400G (피카소),"_멀티팩 정품_104,880|_해외구매_100,340","_멀티팩 정품_104,850|_해외구매_100,340","_멀티팩 정품_104,850|_해외구매_100,340","_멀티팩 정품_99,690|_해외구매_100,340","_멀티팩 정품_104,770|_해외구매_100,340","_멀티팩 정품_104,770|_해외구매_100,340","_멀티팩 정품_104,990|_해외구매_100,340","_멀티팩 정품_104,990|_해외구매_100,340","_멀티팩 정품_104,990|_해외구매_100,340","_멀티팩 정품_104,990|_해외구매_100,340","_멀티팩 정품_104,980|_해외구매_98,440","_멀티팩 정품_104,990|_해외구매_98,430","_멀티팩 정품_104,990|_해외구매_98,430","_멀티팩 정품_104,990|_해외구매_98,430","_멀티팩 정품_104,990|_해외구매_98,430","_멀티팩 정품_104,990|_해외구매_98,430","_멀티팩 정품_104,990|_해외구매_98,430"
75936140,AMD 라이젠5-3세대 3500 (마티스),"_중고_165,640|_해외구매_88,950","_중고_165,640|_해외구매_88,950","_중고_165,640|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950","_중고_166,220|_해외구매_88,950"
17744591,AMD 라이젠5-3세대 3500X (마티스),"중고_190,840","중고_190,840","중고_190,840","중고_191,500","중고_191,500","중고_191,500",0,0,"중고_191,500","중고_191,500","중고_191,500","중고_191,500",0,0,0,0,0
10861092,AMD 라이젠5-3세대 3600 (마티스),"_멀티팩 정품_115,440|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,430|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,430|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,430|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_101,400|중고_84,420","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_84,420","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790","_멀티팩 정품_115,380|벌크 병행_119,000|_해외구매_92,860|중고_93,790"
11024358,AMD 라이젠5-3세대 3600X (마티스),"해외구매_109,700","해외구매_109,700","해외구매_109,170","해외구매_109,170","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040","해외구매_109,040"
12339050,AMD 라이젠5-3세대 3600XT (마티스),0,0,"중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880","중고_106,880"
16740674,AMD 라이젠5-3세대 4500 (르누아르-X),"_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_104,740","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260","_멀티팩 정품_134,000|_해외구매_110,260"
17287790,AMD 라이젠5-3세대 4600G (르누아르),"_해외구매_163,640|_중고_146,000","_해외구매_163,640|_중고_146,000","_해외구매_161,870|_중고_146,000","_해외구매_161,870|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000","_해외구매_161,670|_중고_146,000"
106688090,AMD 라이젠5-4세대 5500 (세잔),"_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,650|중고_156,000|_해외구매_106,300","_벌크 정품_159,650|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,690|중고_156,000|_해외구매_106,300","_벌크 정품_159,700|중고_156,000|_해외구매_106,300","_벌크 정품_159,700|중고_156,000|_해외구매_106,300","_벌크 정품_159,700|중고_156,000|_해외구매_106,300","_벌크 정품_159,700|중고_156,000|_해외구매_106,300","_벌크 정품_159,700|중고_156,000|_해외구매_106,300"
64465532,AMD 라이젠5-4세대 5500 (세잔),0,0,0,0,0,0,"_벌크 정품_159,690|중고_156,000|_해외구매_106,300",0,"_벌크 정품_159,690|중고_156,000|_해외구매_106,300",0,"_벌크 정품_159,690|중고_156,000|_해외구매_106,300",0,0,0,0,0,0
54218171,AMD 라이젠5-4세대 5500GT (세잔),"_멀티팩 정품_195,970|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,960|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,960|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,950|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,900|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_194,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_202,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_202,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_202,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_202,000|벌크 병행_196,280","_멀티팩 정품_195,910|_정품_202,000|벌크 병행_196,280"
16741211,AMD 라이젠5-4세대 5600 (버미어),"_멀티팩 정품_164,990|_정품_164,990|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,990|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,990|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,990|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,990|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,990|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,970|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,970|벌크 병행_165,000|해외구매_160,080","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820","_멀티팩 정품_164,990|_정품_164,960|벌크 병행_165,000|해외구매_171,820"
14927675,AMD 라이젠5-4세대 5600G (세잔),"_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_197,460","_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_197,460","_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_195,320","_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_195,320","_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_210,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_213,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_213,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_213,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_213,000|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_214,820|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_214,820|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_214,820|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_214,820|벌크 병행_205,000|해외구매_195,080","_멀티팩 정품_215,200|_정품_214,820|벌크 병행_205,000|해외구매_195,080"
